"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length"
417,672761,"Pérez, Wenceel",417,100,0.3,0.233,0.375,0.533,0.39,0.34,0.271,27,90,90.3,21.8,2267,88.9,88.88,36,188,229,0,6.42,109,147,114,150,293,322,291,"-6","6",69.39214487035873,"6.79701478"
416,624428,"Frazier, Adam",416,100,0.187,0.066,0.219,0.253,0.26,0.305,0.241,17,91,84.4,11.6,2227,89.7,90.06,33,182,234,0.3999999999999915,6.48,116,146,107,150,287,319,300,"1","-1",63.71751596995625,"6.66648805"
415,664983,"McCarthy, Jake",420,98.8,0.272,0.109,0.338,0.38,0.329,0.334,0.268,25,92,84.6,13.9,2159,89.5,89.78,41,194,221,0.29999999999999716,6.46,116,146,106,151,291,324,303,"-4.8","4.8",66.1269054824258,"6.713328869"
415,672284,"Kelenic, Jarred",415,100,0.255,0.106,0.386,0.362,0.295,0.265,0.222,24,94,87.9,12.4,2236,87.9,88.15,77,211,204,0.29999999999999716,6.49,120,145,116,151,294,323,299,"0.9","-0.9",71.06219140239783,"7.215652606"
414,641343,"Bauers, Jake",414,100,0.231,0.242,0.32,0.473,0.351,0.369,0.254,21,91,92.2,25.1,2289,89.4,89.72,54,179,235,0.29999999999999716,6.5,117,146,115,151,296,321,297,"-6.7","6.7",72.18448481573466,"7.462702075"
407,657136,"Wong, Connor",410,99.3,0.34,0.189,0.383,0.528,0.389,0.312,0.254,36,106,87.3,16.9,2220,88,88.14,53,224,183,0.09999999999999432,6.41,106,151,114,146,294,318,293,"-6","6",70.67554215437717,"7.318140816"
406,650859,"Rengifo, Luis",407,99.8,0.307,0.129,0.354,0.436,0.352,0.278,0.243,31,101,85,5.2,2244,88,88.29,45,220,186,0.29999999999999716,6.55,111,146,111,150,291,319,299,"-0.6","0.6",67.37568351878502,"7.049384925"
402,677942,"Alexander, Blaze",403,99.8,0.244,0.163,0.305,0.407,0.329,0.295,0.221,21,86,89.8,9.6,2271,89.2,89.38,47,190,212,0.20000000000000284,6.4,110,151,113,147,306,326,290,"-3","3",71.07056399027108,"7.259697261"
400,641487,"Crawford, J.P.",401,99.8,0.188,0.106,0.215,0.294,0.27,0.303,0.229,16,85,86.4,5.7,2196,89.1,89.47,25,162,238,0.4000000000000057,6.44,117,147,109,151,291,320,295,"0.7","-0.7",69.34294705498164,"6.89925313"
400,657041,"Thomas, Lane",400,100,0.184,0.069,0.212,0.253,0.232,0.28,0.228,16,87,88.2,21,2208,88.9,89.38,31,170,230,0.5,6.57,106,150,121,146,298,314,288,"4.9","-4.9",70.63448328369202,"6.679536357"
399,664314,"Florial, Estevan",400,99.8,0.189,0.211,0.28,0.4,0.291,0.25,0.177,17,90,88.9,10.9,2294,88.5,88.54,87,210,189,0,6.29,114,145,117,151,289,322,303,"-3","3",71.0727462167868,"7.023064895"
398,681807,"Fry, David",398,100,0.325,0.221,0.396,0.545,0.43,0.352,0.248,25,77,90.1,17.1,2264,88,88.05,43,179,219,0,6.35,109,150,119,146,295,320,292,"-12.1","12.1",68.89488683222373,"7.77208283"
395,672386,"Kirk, Alejandro",395,100,0.188,0.075,0.206,0.263,0.247,0.282,0.229,15,80,88.6,11.5,2307,89.9,89.97,27,159,236,0.09999999999999432,6.49,111,151,122,148,298,321,283,"7.2","-7.2",67.26029651763517,"7.0072"
395,656811,"O'Hearn, Ryan",395,100,0.29,0.2,0.282,0.49,0.373,0.436,0.327,29,100,91.5,12,2229,89,88.86,28,167,228,-0.09999999999999432,6.42,118,147,125,152,298,327,300,"-8.3","8.3",70.92592570095188,"7.082646154"
395,621439,"Buxton, Byron",395,100,0.25,0.135,0.365,0.385,0.302,0.259,0.215,24,96,89.9,18.8,2265,88.9,89.36,76,209,186,0.5,6.62,108,150,120,144,300,327,298,"-3.1","3.1",73.1360839579439,"8.11371323"
394,673548,"Suzuki, Seiya",394,100,0.27,0.191,0.317,0.461,0.345,0.349,0.264,24,89,92.9,14.7,2254,89.5,89.85,43,163,231,0.29999999999999716,6.54,110,151,124,147,305,324,294,"-6","6",71.35828190082758,"7.319029754"
392,666163,"Rortvedt, Ben",392,100,0.289,0.053,0.415,0.342,0.351,0.332,0.246,22,76,88.4,13,2238,89.9,90.02,47,167,225,0.09999999999999432,6.45,114,145,114,149,286,322,298,"-1.2","1.2",68.74763513031228,"7.0788"
391,641584,"Fraley, Jake",391,100,0.286,0.092,0.37,0.378,0.321,0.273,0.232,28,98,83.4,11.3,2155,88.2,88.46,49,220,170,0.29999999999999716,6.48,118,146,118,151,287,319,296,"-2.7","2.7",69.33993714312648,"7.089954564"
387,571771,"Hernández, Enrique",387,100,0.22,0.077,0.25,0.297,0.266,0.315,0.246,20,91,91.7,14,2166,88.9,88.77,39,186,201,-0.10000000000000853,6.53,107,151,120,146,303,318,288,"3.9","-3.9",71.71041333649492,"7.449833472"
387,668670,"Rogers, Jake",387,100,0.189,0.1,0.278,0.289,0.248,0.282,0.205,17,90,90.1,12.3,2255,88.7,88.41,61,170,217,-0.29999999999999716,6.44,107,152,121,147,300,325,290,"5","-5",68.0245453383373,"7.231969103"
375,621466,"Stewart, DJ",375,100,0.203,0.203,0.212,0.405,0.354,0.377,0.224,15,74,90.7,12.7,2240,89.8,90.02,45,147,228,0.20000000000000284,6.55,118,145,121,151,290,323,300,"-5.3","5.3",69.25115356119572,"7.05706832"
371,665839,"Valdez, Enmanuel",373,99.5,0.157,0.112,0.2,0.27,0.2,0.278,0.198,14,89,90.4,22.6,2184,88.6,88.83,50,189,182,0.20000000000000284,6.49,113,145,112,151,286,318,301,"6.8","-6.8",68.20779225658292,"7.487495548"
370,678009,"Meadows, Parker",371,99.7,0.097,0.125,0.132,0.222,0.216,0.23,0.109,7,72,84.6,30.6,2218,87.9,88.15,55,163,207,0.29999999999999716,6.53,114,146,108,152,291,324,296,"6.2","-6.2",69.6280805526846,"7.536994853"
369,671213,"Casas, Triston",369,100,0.244,0.269,0.283,0.513,0.367,0.309,0.199,19,78,89.9,10.6,2244,87.5,87.65,48,156,213,0.20000000000000284,6.44,114,146,131,151,286,322,307,"-0.6","0.6",72.64267808516803,"7.688441961"
367,622534,"Margot, Manuel",369,99.5,0.2,0.059,0.246,0.259,0.242,0.266,0.212,17,85,88,10.4,2255,88.9,89.28,43,177,190,0.3999999999999915,6.54,107,151,110,146,303,321,285,"5","-5",70.20832110783189,"7.171310897"
366,543685,"Rendon, Anthony",366,100,0.267,0.04,0.328,0.307,0.288,0.29,0.234,20,75,88.9,18.9,2340,88.8,88.79,14,148,217,0,6.43,107,152,121,145,303,322,292,"-1.5","1.5",66.48482430941192,"6.574007547"
365,672275,"Bailey, Patrick",366,99.7,0.28,0.171,0.323,0.451,0.344,0.354,0.295,23,82,93.4,12.3,2173,88.6,88.79,41,172,193,0.20000000000000284,6.45,115,147,115,150,291,320,299,"-2.5","2.5",69.62539956641913,"7.268064071"
365,624431,"Trevino, Jose",365,100,0.286,0.179,0.271,0.464,0.348,0.298,0.254,24,84,87.6,12.1,2272,89.8,89.85,23,151,214,0.10000000000000853,6.45,104,149,118,145,299,317,282,"-0.6","0.6",66.9705251397509,"6.84260597"
365,686554,"Dunn, Oliver",366,99.7,0.229,0.108,0.383,0.337,0.276,0.256,0.199,19,83,89.8,7.9,2242,89.5,89.88,55,161,204,0.4000000000000057,6.53,113,146,108,151,292,319,298,"5.6","-5.6",74.21191045906933,"7.562965338"
364,665804,"Amaya, Miguel",365,99.7,0.187,0.11,0.217,0.297,0.244,0.274,0.227,17,91,90.2,8.6,2214,89.5,89.77,53,205,159,0.29999999999999716,6.48,110,151,122,146,297,319,291,"5.6","-5.6",70.88497037180912,"6.967916099"
363,656896,"Rivera, Emmanuel",363,100,0.2,0.025,0.267,0.225,0.237,0.3,0.251,16,80,91.7,12.1,2272,88.1,87.97,43,166,197,-0.09999999999999432,6.38,108,150,121,146,302,320,288,"5.4","-5.4",67.02182860461075,"6.684268158"
363,669222,"Senzel, Nick",364,99.7,0.205,0.217,0.24,0.422,0.323,0.336,0.238,17,83,86,15.8,2275,89.6,90.16,46,155,208,0.6000000000000085,6.6,109,151,118,145,298,318,287,"1.8","-1.8",67.47596408156419,"7.498267351"
361,621438,"Taylor, Tyrone",363,99.4,0.244,0.111,0.29,0.356,0.273,0.31,0.288,22,90,87.1,13.8,2309,88,88.23,37,179,182,0.20000000000000284,6.53,106,151,116,145,300,321,289,"2.4","-2.4",69.58669280856697,"7.602085769"
361,669304,"Miranda, Jose",361,100,0.274,0.137,0.312,0.411,0.322,0.279,0.238,26,95,86.8,10.8,2237,88.5,88.83,39,178,183,0.29999999999999716,6.52,109,151,121,146,299,326,292,"0.2","-0.2",68.93764444526114,"7.530342424"
361,680779,"Davis, Henry",361,100,0.162,0.044,0.268,0.206,0.236,0.254,0.178,11,68,86.3,16.1,2207,89.8,90.08,55,155,206,0.29999999999999716,6.56,106,152,122,146,301,319,291,"5.3","-5.3",69.18529593762423,"7.062695357"
360,677649,"Duran, Ezequiel",360,100,0.286,0.024,0.393,0.31,0.306,0.277,0.235,24,84,85.6,7.2,2218,87.9,87.97,48,195,165,0.09999999999999432,6.39,107,151,115,147,308,328,292,"0.5","-0.5",69.70015387098002,"7.11386994"
359,669394,"Burger, Jake",359,100,0.178,0.119,0.2,0.297,0.225,0.281,0.219,18,101,89.6,10.9,2195,89.1,89.05,50,189,170,0,6.46,108,152,122,147,304,324,293,"6","-6",73.37691574109348,"7.344436197"
356,660688,"Ruiz, Keibert",356,100,0.147,0.074,0.158,0.221,0.188,0.244,0.21,14,95,86,19.5,2228,88.7,89.07,25,179,177,0.3999999999999915,6.52,115,146,121,149,289,317,290,"13.1","-13.1",63.76034435592969,"6.88931"
355,670042,"Raley, Luke",357,99.4,0.258,0.14,0.333,0.398,0.307,0.287,0.246,24,93,88,11.8,2220,88,88.33,58,192,163,0.29999999999999716,6.48,114,145,112,151,296,324,296,"0.5","-0.5",72.16898664363083,"7.286252892"
354,807799,"Yoshida, Masataka",354,100,0.275,0.113,0.299,0.388,0.332,0.317,0.26,22,80,87.7,8.6,2234,89.1,89.27,23,146,208,0.20000000000000284,6.46,112,146,125,151,284,320,304,"-1.9","1.9",70.00078756625717,"7.241230918"
351,649966,"Urías, Luis",351,100,0.143,0.171,0.171,0.314,0.27,0.281,0.175,10,70,84.5,18.3,2206,88.6,88.86,38,167,184,0.30000000000001137,6.51,107,152,118,146,298,320,286,"-2.2","2.2",65.007026905754,"7.560588978"
349,660644,"Bruján, Vidal",351,99.4,0.273,0.148,0.307,0.42,0.333,0.282,0.24,24,88,85.9,5,2220,88.7,88.77,40,187,162,0.09999999999999432,6.45,113,148,107,149,290,320,292,"0.1","-0.1",65.09598971389997,"6.861365964"
347,643289,"Dubón, Mauricio",347,100,0.283,0.101,0.29,0.384,0.302,0.281,0.259,28,99,88.1,11.2,2232,89.5,89.6,34,207,140,0.09999999999999432,6.42,108,150,111,146,295,320,283,"-3.9","3.9",68.90323801547207,"7.559935591"
346,605204,"Davis, J.D.",346,100,0.191,0.112,0.242,0.303,0.241,0.241,0.195,17,89,91.1,4.6,2195,90,90.05,69,186,160,0,6.38,107,151,121,146,303,322,292,"9.1","-9.1",71.1025829709259,"7.098859595"
343,593160,"Merrifield, Whit",344,99.7,0.188,0.106,0.189,0.294,0.252,0.275,0.233,16,85,82.3,15.3,2323,89.6,89.75,27,170,173,0.10000000000000853,6.47,106,151,112,147,296,315,279,"7.6","-7.6",61.80256266699033,"6.847195786"
342,669224,"Wells, Austin",344,99.4,0.176,0.108,0.188,0.284,0.267,0.385,0.283,13,74,88.2,20.1,2187,87.4,87.61,42,162,180,0.19999999999998863,6.46,111,145,119,150,289,321,296,"3.6","-3.6",69.79551959371585,"7.33078563"
342,676694,"Meyers, Jake",344,99.4,0.278,0.256,0.313,0.533,0.384,0.384,0.303,25,90,92.6,15.6,2221,88.1,88.2,52,163,179,0.10000000000000853,6.5,108,151,112,147,295,324,289,"-4.8","4.8",65.91037546108117,"6.811368939"
339,676801,"McCormick, Chas",340,99.7,0.225,0.042,0.327,0.268,0.273,0.272,0.216,16,71,85.3,19.1,2260,88.6,88.77,46,158,181,0.20000000000000284,6.51,108,151,114,146,299,327,289,"-0.3","0.3",68.891080902704,"7.084817273"
339,680474,"Schuemann, Max",340,99.7,0.239,0.134,0.286,0.373,0.318,0.345,0.241,16,67,91.3,15.9,2323,90,89.86,36,138,201,-0.09999999999999432,6.35,109,152,113,148,299,319,286,"-1.8","1.8",66.16550816711955,"6.525978148"
335,657656,"Laureano, Ramón",335,100,0.143,0.086,0.237,0.229,0.238,0.26,0.176,10,70,89.9,13.6,2253,89.2,89.45,55,146,189,0.29999999999999716,6.42,109,149,117,145,298,319,290,"5.1","-5.1",71.47731624091539,"7.330267438"
333,678554,"Mead, Curtis",333,100,0.218,0.057,0.286,0.276,0.249,0.251,0.207,19,87,89.3,15.9,2300,88.3,88.39,44,174,159,0.10000000000000853,6.49,108,151,121,149,302,325,290,"6","-6",72.73968523499244,"7.349001786"
333,502054,"Pham, Tommy",333,100,0.346,0.154,0.385,0.5,0.389,0.36,0.326,27,78,90.8,13.3,2269,87.6,85.84,25,139,194,-1.7999999999999972,6.5,106,151,120,146,304,322,292,"-9.5","9.5",70.73958165713861,"6.830444737"
332,686681,"Massey, Michael",335,99.1,0.261,0.193,0.26,0.455,0.307,0.297,0.268,23,88,88.4,16.3,2200,89.2,89.4,28,174,158,0.20000000000000284,6.42,114,145,109,151,293,322,298,"-0.5","0.5",69.49100204962457,"6.998454471"
332,605361,"Martini, Nick",332,100,0.177,0.152,0.193,0.329,0.227,0.253,0.215,14,79,86.3,15.7,2193,89.7,89.77,48,171,160,0.09999999999999432,6.39,113,145,116,150,288,322,298,"0.4","-0.4",67.69513908844694,"6.847136573"
332,543877,"Vázquez, Christian",334,99.4,0.163,0.035,0.206,0.198,0.174,0.243,0.212,14,86,89.9,18.1,2303,88.9,89.27,49,185,147,0.3999999999999915,6.55,109,150,121,148,300,320,285,"8.8","-8.8",66.03918038936024,"6.868102563"
331,622761,"Mateo, Jorge",333,99.4,0.26,0.208,0.327,0.468,0.332,0.286,0.228,20,77,89.3,15,2250,88.8,88.85,35,166,165,0.10000000000000853,6.4,106,149,104,146,308,321,285,"-2.6","2.6",69.59167283016644,"7.627772778"
330,624512,"McGuire, Reese",331,99.7,0.243,0.095,0.32,0.338,0.303,0.314,0.24,18,74,84.2,8.8,2286,87.4,87.69,38,141,189,0.29999999999999716,6.51,116,146,106,151,282,318,302,"-0.1","0.1",66.72837180100528,"8.169782883"
327,596142,"Sánchez, Gary",327,100,0.234,0.273,0.231,0.506,0.358,0.357,0.235,18,77,89.2,12,2312,87.7,87.92,42,135,192,0.20000000000000284,6.43,106,152,121,146,306,324,295,"-4.6","4.6",70.56442537262113,"7.415800164"
326,656180,"Adams, Riley",326,100,0.232,0.159,0.311,0.391,0.301,0.316,0.24,16,69,90.2,12.4,2266,88.6,89.02,51,170,156,0.4000000000000057,6.52,108,150,120,146,299,318,290,"3.9","-3.9",73.25973015559212,"8.13007098"
324,668885,"Martin, Austin",324,100,0.224,0.132,0.271,0.355,0.288,0.305,0.274,17,76,87.2,14.7,2292,89.3,89.64,27,142,182,0.29999999999999716,6.54,106,150,113,145,304,323,287,"0.1","-0.1",63.954139415288616,"6.807800391"
324,502110,"Martinez, J.D.",324,100,0.315,0.151,0.42,0.466,0.363,0.351,0.286,23,73,91.6,13.9,2299,87.7,87.72,55,184,140,0,6.45,111,152,122,147,305,326,297,"-3.2","3.2",70.1170258555396,"8.356762011"
324,545121,"Vargas, Ildemaro",326,99.4,0.324,0.122,0.358,0.446,0.386,0.319,0.257,24,74,88.6,4.4,2202,89.2,89.6,16,132,192,0.3999999999999915,6.54,109,149,108,149,288,313,291,"-3.6","3.6",65.94957456332425,"6.989700957"
321,672279,"Siani, Michael",329,97.6,0.222,0.042,0.296,0.264,0.257,0.268,0.229,16,72,85.1,4.6,2151,88.7,89.04,35,154,167,0.29999999999999716,6.51,113,146,102,149,291,319,301,"5.3","-5.3",65.84381310760533,"7.066146875"
320,643265,"Cooper, Garrett",320,100,0.227,0.12,0.32,0.347,0.292,0.341,0.277,17,75,85.3,9.8,2277,89.4,89.54,44,143,177,0.09999999999999432,6.46,107,152,124,147,300,322,292,"-1.5","1.5",70.638368494064,"7.639072397"
320,621028,"Newman, Kevin",320,100,0.253,0.165,0.28,0.418,0.307,0.28,0.252,23,91,86.9,14.1,2301,88.7,88.99,25,164,156,0.29999999999999716,6.43,108,148,112,146,304,322,286,"-0.4","0.4",64.57367396347304,"6.5441465"
314,656413,"Fairchild, Stuart",317,99.1,0.205,0.141,0.236,0.346,0.287,0.335,0.252,16,78,87.2,16.7,2196,88.3,88.44,66,157,157,0.10000000000000853,6.43,108,151,113,146,298,320,288,"-1.7","1.7",68.73643955835871,"7.465817597"
314,663616,"Larnach, Trevor",314,100,0.288,0.151,0.353,0.438,0.345,0.367,0.293,21,73,94.7,18.2,2171,87.6,87.81,48,150,164,0.20000000000000284,6.46,113,146,126,151,292,328,304,"-2.7","2.7",71.49887043548046,"7.382808414"
313,672356,"Arias, Gabriel",313,100,0.216,0.102,0.316,0.318,0.248,0.248,0.218,19,88,88.9,3.5,2268,88.3,88.32,70,197,116,0,6.31,110,151,117,146,295,320,294,"5.5","-5.5",71.68864115120864,"7.486384798"
313,663611,"Madrigal, Nick",313,100,0.227,0.04,0.258,0.267,0.254,0.256,0.23,17,75,85.9,4.4,2293,90.5,90.78,19,156,157,0.29999999999999716,6.5,106,149,110,147,297,310,279,"2.4","-2.4",64.50500335897605,"6.408833858"
312,643376,"Jansen, Danny",312,100,0.313,0.313,0.308,0.625,0.428,0.4,0.305,20,64,89.4,23.1,2302,89.4,89.75,21,120,192,0.3999999999999915,6.57,111,152,123,146,300,320,289,"-4.6","4.6",67.33080728037267,"6.731108174"
312,592885,"Yelich, Christian",313,99.7,0.314,0.271,0.362,0.586,0.416,0.4,0.33,22,70,89.7,9.6,2251,89.8,89.78,36,147,165,0,6.54,113,146,119,151,293,321,298,"-7.4","7.4",71.73528053708796,"7.39203"
312,595281,"Kiermaier, Kevin",314,99.4,0.219,0.082,0.306,0.301,0.258,0.233,0.197,16,73,86,1,2278,88.8,88.9,53,160,152,0.10000000000000853,6.45,112,145,104,150,284,318,294,"2.7","-2.7",67.34102821347727,"6.846875229"
311,571657,"Farmer, Kyle",311,100,0.16,0.093,0.214,0.253,0.235,0.256,0.2,12,75,84.8,12.9,2254,89.6,89.95,32,139,172,0.30000000000001137,6.55,108,151,119,146,299,322,289,"5.4","-5.4",64.84233975124769,"6.614171066"
309,547989,"Abreu, José",309,100,0.099,0.014,0.13,0.113,0.132,0.168,0.128,7,71,87.4,9.6,2282,89.3,89.38,50,157,152,0.10000000000000853,6.39,109,151,120,147,298,326,289,"11.4","-11.4",70.65831248891159,"6.863665"
308,686676,"Lee, Korey",309,99.7,0.294,0.176,0.344,0.471,0.345,0.325,0.272,25,85,86.2,7.1,2273,87.8,88.26,57,173,135,0.5,6.53,106,152,121,147,299,322,288,"0.9","-0.9",70.80852698629877,"7.155501739"
307,608348,"Kelly, Carson",307,100,0.232,0.072,0.294,0.304,0.294,0.339,0.253,16,69,92.6,12.7,2354,88.9,89.14,34,140,167,0.19999999999998863,6.51,110,152,122,148,300,319,288,"1","-1",67.60124826137549,"6.744840083"
303,676391,"Clement, Ernie",307,98.7,0.241,0.139,0.239,0.38,0.281,0.295,0.267,19,79,83.4,13.9,2306,88.9,89.01,30,178,125,0.09999999999999432,6.48,107,151,111,146,297,314,279,"2.6","-2.6",63.97380809419217,"6.653033214"
302,594807,"Duvall, Adam",302,100,0.206,0.127,0.25,0.333,0.294,0.336,0.232,13,63,88,18.6,2197,89.9,90.03,24,131,171,0.09999999999999432,6.46,108,153,122,146,302,324,294,"1.7","-1.7",70.37060289393014,"7.426368649"
299,656716,"McKinstry, Zach",299,100,0.206,0.048,0.295,0.254,0.26,0.308,0.249,13,63,87.2,14.2,2281,88.2,88.41,38,135,164,0.20000000000000284,6.5,115,147,108,153,287,322,296,"1.3","-1.3",65.45352124737137,"6.888662393"
296,663743,"Fortes, Nick",298,99.3,0.155,0.095,0.155,0.25,0.2,0.256,0.233,13,84,83.8,13.6,2231,88.2,88.11,14,134,162,-0.10000000000000853,6.37,108,150,117,146,302,319,289,"3.2","-3.2",67.56430323657739,"6.88594875"
296,593934,"Sanó, Miguel",296,100,0.267,0.1,0.441,0.367,0.327,0.335,0.264,16,60,97,12.1,2331,87.6,87.67,52,134,162,0.10000000000000853,6.5,103,152,123,144,309,328,300,"1.1","-1.1",73.78076492047035,"7.944708073"
295,642180,"Wade, Tyler",301,98,0.222,0.032,0.298,0.254,0.272,0.329,0.286,14,63,82.2,12,2188,89.6,89.76,28,124,171,0.20000000000000284,6.51,109,145,100,150,283,316,298,"1.3","-1.3",63.01830260568866,"6.487855618"
294,621035,"Taylor, Chris",295,99.7,0.083,0,0.161,0.083,0.161,0.219,0.138,5,60,83.8,12.2,2234,89.4,89.77,54,138,156,0.3999999999999915,6.5,111,151,118,145,300,316,290,"5.8","-5.8",67.142866560079,"7.058569358"
293,455117,"Maldonado, Martín",294,99.7,0.097,0.056,0.15,0.153,0.147,0.216,0.154,7,72,88.3,21,2324,87.6,87.94,53,145,148,0.30000000000001137,6.53,104,151,117,146,298,320,287,"7.7","-7.7",67.37354664139615,"7.428262276"
284,543305,"Hicks, Aaron",284,100,0.14,0.053,0.212,0.193,0.199,0.245,0.187,8,57,87.5,4.6,2176,87.3,87.56,41,125,159,0.29999999999999716,6.56,115,147,118,150,290,320,299,"5.8","-5.8",65.83219216792082,"7.238802105"
283,607680,"Pillar, Kevin",284,99.6,0.323,0.274,0.372,0.597,0.421,0.34,0.264,20,62,83.9,18.8,2313,88.2,87.53,36,144,139,-0.7000000000000028,6.53,107,150,115,145,303,320,288,"-7.8","7.8",66.00711088701281,"7.474272308"
283,687231,"Hernaiz, Darell",284,99.6,0.182,0,0.231,0.182,0.201,0.299,0.258,12,66,88.2,8.6,2255,87.8,87.98,33,133,150,0.20000000000000284,6.48,108,149,112,145,300,317,286,"4","-4",67.54646574145013,"7.150144211"
276,624641,"Sosa, Edmundo",277,99.6,0.302,0.189,0.429,0.491,0.399,0.351,0.262,16,53,86.8,19.3,2236,88.6,88.67,52,143,133,0.10000000000000853,6.47,105,149,116,145,294,317,282,"-8.8","8.8",71.6146522397492,"8.2872748"
270,666023,"Fermin, Freddy",272,99.3,0.234,0.078,0.264,0.313,0.273,0.279,0.24,15,64,86.4,16.5,2259,89.3,89.74,34,146,124,0.4000000000000057,6.54,107,152,118,148,302,321,292,"2.2","-2.2",67.93092175872545,"7.382054032"
270,571912,"Maile, Luke",270,100,0.145,0.073,0.219,0.218,0.235,0.272,0.185,8,55,85.3,10.3,2258,89.6,90.02,34,118,152,0.4000000000000057,6.56,111,151,123,147,298,320,288,"5","-5",66.31283643139662,"6.62820266"
268,666150,"Fletcher, Dominic",269,99.6,0.203,0.068,0.308,0.271,0.253,0.28,0.234,12,59,85.7,16.2,2276,88.6,89.05,29,109,159,0.4000000000000057,6.54,115,145,109,151,281,317,294,"2.3","-2.3",64.98266004072272,"6.538106628"
266,608701,"Refsnyder, Rob",266,100,0.345,0.2,0.45,0.545,0.437,0.362,0.276,19,55,87.9,9,2231,88.8,89.09,34,117,149,0.29999999999999716,6.52,106,149,117,145,294,318,291,"-5.2","5.2",70.19844803609871,"7.414924324"
265,543228,"Gomes, Yan",265,100,0.182,0.106,0.263,0.288,0.209,0.234,0.194,12,66,86,18.4,2321,89.8,89.99,54,155,110,0.20000000000000284,6.41,108,151,122,147,298,318,288,"8.5","-8.5",67.47999245515146,"7.53002"
262,545341,"Grichuk, Randal",262,100,0.288,0.136,0.31,0.424,0.323,0.317,0.248,19,66,90.3,18.3,2193,88.4,88.7,24,124,138,0.29999999999999716,6.51,109,152,122,147,307,327,295,"-1.3","1.3",71.89958861115713,"7.57080822"
262,665120,"Walsh, Jared",262,100,0.226,0.094,0.355,0.321,0.292,0.323,0.241,12,53,84.2,21.6,2287,89.1,88.97,45,109,153,-0.09999999999999432,6.38,114,146,117,151,296,325,298,"1","-1",72.88145974084682,"7.511297846"
256,669397,"Allen, Nick",260,98.5,0.176,0.074,0.224,0.25,0.221,0.239,0.212,12,68,83.9,8.1,2235,88.2,88.5,30,120,136,0.29999999999999716,6.55,109,151,104,149,297,309,280,"5.7","-5.7",62.28813495919014,"6.450569574"
256,663698,"Bart, Joey",256,100,0.235,0.216,0.3,0.451,0.356,0.332,0.216,12,51,86.7,4.9,2200,88.8,88.86,31,89,167,0.10000000000000853,6.38,109,151,120,146,307,322,290,"-0.7","0.7",70.94646126974392,"7.229972989"
254,666915,"Dalbec, Bobby",255,99.6,0.132,0.038,0.28,0.17,0.181,0.165,0.111,7,53,83.1,-1.2,2161,87.1,87.23,50,117,137,0.10000000000000853,6.42,107,151,121,148,297,321,296,"6.8","-6.8",71.12770402367892,"6.9611498"
253,500743,"Rojas, Miguel",254,99.6,0.262,0.185,0.268,0.446,0.339,0.311,0.281,17,65,87.1,8.7,2165,88.6,88.85,16,113,140,0.20000000000000284,6.45,110,151,118,146,301,315,286,"-0.3","0.3",65.37360563682996,"6.839401398"
252,622569,"Reyes, Pablo",252,100,0.183,0.033,0.268,0.217,0.209,0.253,0.214,11,60,88,13.2,2172,87.3,87.52,21,106,146,0.20000000000000284,6.43,106,149,111,145,295,315,293,"5.6","-5.6",66.71979275601713,"7.099848025"
251,691023,"Walker, Jordan",251,100,0.155,0.103,0.214,0.259,0.227,0.307,0.228,9,58,91.7,12.9,2280,88.5,88.85,37,133,118,0.4000000000000057,6.52,107,151,123,148,305,323,295,"4.4","-4.4",74.63871182852222,"8.009263854"
251,656248,"Bouchard, Sean",251,100,0.222,0.148,0.324,0.37,0.319,0.292,0.19,12,54,90.6,13.9,2195,89.7,90.13,39,110,141,0.3999999999999915,6.36,106,151,120,147,305,329,294,"1.3","-1.3",70.93701046582834,"7.356446344"
250,608671,"Jankowski, Travis",251,99.6,0.241,0.086,0.265,0.328,0.279,0.28,0.254,14,58,86,6.2,2275,89.6,89.82,11,111,139,0.20000000000000284,6.44,110,146,107,149,288,321,303,"1.1","-1.1",65.92811146088734,"6.409315392"
247,666149,"Fitzgerald, Tyler",247,100,0.269,0.173,0.419,0.442,0.329,0.264,0.23,14,52,86,25.3,2163,87.2,87.41,35,105,142,0.20000000000000284,6.44,106,150,108,145,300,319,285,"0.6","-0.6",69.56749330976083,"7.132475895"
245,595909,"Cave, Jake",246,99.6,0.278,0.056,0.385,0.333,0.293,0.265,0.23,15,54,86.8,0,2324,89.3,89.67,24,125,120,0.4000000000000057,6.39,116,144,110,150,293,327,300,"-1.1","1.1",66.68979306090989,"6.842177778"
244,665923,"Ruiz, Esteury",246,99.2,0.2,0.182,0.257,0.382,0.285,0.285,0.186,11,55,87.7,17.1,2284,88.3,88.13,37,121,123,-0.20000000000000284,6.28,100,148,102,144,296,313,282,"1.4","-1.4",69.67031246433974,"7.381982524"
233,691718,"Crow-Armstrong, Pete",238,97.9,0.231,0.135,0.275,0.365,0.292,0.289,0.232,12,52,87.2,15.7,2234,90.1,90.2,33,134,99,0.10000000000000853,6.38,112,144,103,149,286,318,298,"1.6","-1.6",66.59780618428846,"6.846407669"
